raw_code,link_count,registry_classification,routing_classification,canonical_code,is_core_alias,canonical_name,parent_code,root_code,wiktionary_section,parent_chain_json,components_json,source_language_counts_json,example_1_source_lang,example_1_source_word,example_1_source_pos,example_1_source_id,example_1_target_word,example_1_target_label,example_1_anchor,example_2_source_lang,example_2_source_word,example_2_source_pos,example_2_source_id,example_2_target_word,example_2_target_label,example_2_anchor,example_3_source_lang,example_3_source_word,example_3_source_pos,example_3_source_id,example_3_target_word,example_3_target_label,example_3_anchor
abq,4,full_language,,abq,false,Abaza,,,,[],[],"{""en"": 3, ""ru"": 1}",en,Abaza,name,614162,абаза,,,ru,абазин,noun,162568,абаза,,,,,,,,,
ae-yng,4,etymology_only,external,ae-yng,false,Younger Avestan,ae-old,ae,Avestan,"[""ae-yng"", ""ae-old"", ""ae""]",[],"{""la"": 4}",la,pestis,noun,2038,𐬐𐬀𐬞𐬀𐬯𐬙𐬌𐬱,,,la,usque,adv,8316,𐬎𐬯𐬗𐬀,,,la,fraus,noun,62830,𐬛𐬭𐬁𐬎𐬎𐬀𐬌𐬌𐬁𐬝,,
akk-nas,4,etymology_only,external,akk-nas,false,Neo-Assyrian,akk,akk,Akkadian,"[""akk-nas"", ""akk""]",[],"{""en"": 4}",en,Gomer,name,425625,𒆳𒄀𒂇𒊏𒀀𒀀,,,en,Tabal,name,617104,Tabal,𒆳𒋫𒁄,,en,Kizzuwatna,name,1018247,Kisuatni,𒌷𒆠𒋢𒀜𒉌,
als,4,etymology_only,external,als,false,Tosk Albanian,sq,sq,Albanian,"[""als"", ""sq""]",[],"{""cs"": 1, ""ro"": 2, ""uk"": 1}",ro,vatră,noun,14444,vatër,,,ro,șopârlă,noun,16522,shapinj,,,uk,ватра,noun,25411,vatër,,
ang-nor,4,etymology_only,external,ang-nor,false,Northumbrian Old English,ang-ang,ang,Old English,"[""ang-nor"", ""ang-ang"", ""ang""]",[],"{""en"": 4}",en,drizzle,verb,294073,drysnan,,,en,auld,adj,329095,ald,,,en,Lomax,name,341332,hālas,,
any,4,full_language,,any,false,Anyi,,,,[],[],"{""en"": 1, ""fr"": 3}",fr,bahia,noun,48805,bahia,,,fr,sibo,noun,145245,sibo,,,fr,fraké,noun,392194,frake,,
apd,4,full_language,,apd,false,Sudanese Arabic,,,,[],[],"{""en"": 4}",en,Elshibairab,name,1287643,الشبيراب,,,en,merisa,noun,1405289,مريسة,,,en,jirtig,noun,1445916,جرتق,,
apq,4,full_language,,apq,false,A-Pucikwar,,,,[],[],"{""en"": 4}",en,A-Pucikwar,name,886330,a-,,,en,Pucikwar,noun,886381,Pucikwar,,,,,,,,,
art-nav,4,full_language,,art-nav,false,Naʼvi,,,,[],[],"{""en"": 2, ""es"": 1, ""fr"": 1}",fr,Naʼvi,noun,103205,Naʼvi,,,es,naʼvi,noun,113245,Naʼvi,,,en,Naʼvi,noun,424119,Naʼvi,,
atj,4,full_language,,atj,false,Atikamekw,,,,[],[],"{""en"": 3, ""fr"": 1}",fr,Wemotaci,name,132300,Wemotaci,,,en,Atikamekw,noun,747990,atikamekw,,,en,Wemotaci,name,1303300,Wemotaci,,
awa,4,full_language,,awa,false,Awadhi,,,,[],[],"{""en"": 4}",en,Awadhi,adj,600671,अवधी,,,en,Kamarupa,name,1271579,काँवरू,,,,,,,,,
awk,4,full_language,,awk,false,Awabakal,,,,[],[],"{""en"": 4}",en,Koori,noun,543359,gurri,,,en,Goori,noun,670973,gurri,,,en,mundowie,noun,996943,manduwaŋ,,
bbn,4,full_language,,bbn,false,Uneapa,,,,[],[],"{""en"": 2, ""fi"": 1, ""id"": 1}",en,Bali,name,195934,bali,,,en,Uneapa,name,1311710,Uniapa,,,fi,muduapa,noun,191623,Muduapa,,
bdl,4,full_language,,bdl,false,Indonesian Bajau,,,,[],[],"{""en"": 2, ""id"": 2}",en,Bajau,noun,599037,bajau,,,id,Bajau,noun,25057,bajau,,,id,bajau,noun,25647,bajau,,
bdy,4,full_language,,bdy,false,Bandjalang,,,,[],[],"{""en"": 4}",en,bunning,noun,495304,bunihyn,,,en,cunjevoi,noun,820644,kanjibuy,,,en,cudgerie,noun,957181,gajari,,
bea,4,full_language,,bea,false,Beaver,,,,[],[],"{""en"": 4}",en,Dane-zaa,noun,566288,Dane-ẕaa,,,en,Dane-ẕaa,noun,1459182,Dane-ẕaa,,,,,,,,,
bej,4,full_language,,bej,false,Beja,,,,[],[],"{""en"": 4}",en,Beja,adj,531776,Bidhááwi,,,en,Hadendoa,noun,1279720,Hadhandhiwa,,,,,,,,,
bhw,4,full_language,,bhw,false,Biak,,,,[],[],"{""en"": 2, ""id"": 2}",en,Biak,name,543619,wós,,,en,noken,noun,1295123,inoken,,,id,Biak,name,10796,Vyak,,
"ca,fr,es",4,multiple_languages,,,false,,,,,[],"[{""input"": ""ca"", ""classification"": ""full_language"", ""canonical"": ""ca"", ""name"": ""Catalan""}, {""input"": ""fr"", ""classification"": ""full_language"", ""canonical"": ""fr"", ""name"": ""French""}, {""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}]","{""pt"": 4}",pt,nem,adv,430,ni,,,,,,,,,,,,,,,,
"ca,gl,pt",4,multiple_languages,,,false,,,,,[],"[{""input"": ""ca"", ""classification"": ""full_language"", ""canonical"": ""ca"", ""name"": ""Catalan""}, {""input"": ""gl"", ""classification"": ""full_language"", ""canonical"": ""gl"", ""name"": ""Galician""}, {""input"": ""pt"", ""classification"": ""full_language"", ""canonical"": ""pt"", ""name"": ""Portuguese""}]","{""es"": 3, ""it"": 1}",es,respuesta,noun,2404,resposta,,,es,rueda,noun,10655,roda,,,it,risposta,noun,2083,resposta,,
"ca,it",4,multiple_languages,,,false,,,,,[],"[{""input"": ""ca"", ""classification"": ""full_language"", ""canonical"": ""ca"", ""name"": ""Catalan""}, {""input"": ""it"", ""classification"": ""full_language"", ""canonical"": ""it"", ""name"": ""Italian""}]","{""es"": 1, ""gl"": 1, ""pt"": 2}",es,comadre,noun,67243,comare,,,pt,compadre,noun,50975,compare,,,pt,comadre,noun,65355,comare,,
"ca,oc,pt",4,multiple_languages,,,false,,,,,[],"[{""input"": ""ca"", ""classification"": ""full_language"", ""canonical"": ""ca"", ""name"": ""Catalan""}, {""input"": ""oc"", ""classification"": ""full_language"", ""canonical"": ""oc"", ""name"": ""Occitan""}, {""input"": ""pt"", ""classification"": ""full_language"", ""canonical"": ""pt"", ""name"": ""Portuguese""}]","{""fr"": 2, ""it"": 2}",fr,fée,noun,27569,fada,,,fr,enfourner,verb,87772,enfornar,,,it,fata,noun,25741,fada,,
cbn,4,full_language,,cbn,false,Nyah Kur,,,,[],[],"{""vi"": 4}",vi,gò,noun,21397,เกาะ,,,vi,khóm,noun,30388,khɔ̀m,,,,,,,,,
cel,4,family,,cel,false,Celtic,,,,[],[],"{""en"": 2, ""es"": 1, ""pt"": 1}",es,borona,noun,179267,borŭna,,,en,M'Henry,name,48653,M'Henry,,,en,M'Donald,name,1176060,M'Donald,,
chh,4,full_language,,chh,false,Chinook,,,,[],[],"{""en"": 4}",en,Tillamook,noun,451167,T-Elim-ook,,,en,sewellel,noun,804541,sewellel,,,en,quinnat,noun,828038,ikʷanat,,
clc,4,full_language,,clc,false,Chilcotin,,,,[],[],"{""en"": 4}",en,Chilcotin,name,564777,Tŝinlhqut’in,,,en,ʔEniyud,name,1414061,ʔEniyud,,,en,ʔEsdilagh,name,1454118,ʔEsdilagh,,
cmn-pinyin,4,etymology_only,external,cmn-pinyin,false,Hanyu Pinyin,cmn,cmn,Mandarin,"[""cmn-pinyin"", ""cmn""]",[],"{""en"": 3, ""fi"": 1}",en,Jiangnan,name,535643,Jiāngnán,,,en,Qinhuangdao,name,585409,Qínhuángdǎo,,,en,Sizhou,name,1356292,Sìzhōu,,
cmo,4,full_language,,cmo,false,Central Mnong,,,,[],[],"{""vi"": 4}",vi,lỗ,noun,12890,lôh,,,vi,hăng,adj,25188,hăng,,,,,,,,,
"da,de,nb,nn,sv",4,multiple_languages,,,false,,,,,[],"[{""input"": ""da"", ""classification"": ""full_language"", ""canonical"": ""da"", ""name"": ""Danish""}, {""input"": ""de"", ""classification"": ""full_language"", ""canonical"": ""de"", ""name"": ""German""}, {""input"": ""nb"", ""classification"": ""full_language"", ""canonical"": ""nb"", ""name"": ""Norwegian Bokmål""}, {""input"": ""nn"", ""classification"": ""full_language"", ""canonical"": ""nn"", ""name"": ""Norwegian Nynorsk""}, {""input"": ""sv"", ""classification"": ""full_language"", ""canonical"": ""sv"", ""name"": ""Swedish""}]","{""en"": 4}",en,clear,adj,10731,klar,,,,,,,,,,,,,,,,
"da,nl,de,nb,nn,sv",4,multiple_languages,,,false,,,,,[],"[{""input"": ""da"", ""classification"": ""full_language"", ""canonical"": ""da"", ""name"": ""Danish""}, {""input"": ""nl"", ""classification"": ""full_language"", ""canonical"": ""nl"", ""name"": ""Dutch""}, {""input"": ""de"", ""classification"": ""full_language"", ""canonical"": ""de"", ""name"": ""German""}, {""input"": ""nb"", ""classification"": ""full_language"", ""canonical"": ""nb"", ""name"": ""Norwegian Bokmål""}, {""input"": ""nn"", ""classification"": ""full_language"", ""canonical"": ""nn"", ""name"": ""Norwegian Nynorsk""}, {""input"": ""sv"", ""classification"": ""full_language"", ""canonical"": ""sv"", ""name"": ""Swedish""}]","{""en"": 4}",en,blind,adj,61739,blind,,,,,,,,,,,,,,,,
"da,nl,nb,nn,sv",4,multiple_languages,,,false,,,,,[],"[{""input"": ""da"", ""classification"": ""full_language"", ""canonical"": ""da"", ""name"": ""Danish""}, {""input"": ""nl"", ""classification"": ""full_language"", ""canonical"": ""nl"", ""name"": ""Dutch""}, {""input"": ""nb"", ""classification"": ""full_language"", ""canonical"": ""nb"", ""name"": ""Norwegian Bokmål""}, {""input"": ""nn"", ""classification"": ""full_language"", ""canonical"": ""nn"", ""name"": ""Norwegian Nynorsk""}, {""input"": ""sv"", ""classification"": ""full_language"", ""canonical"": ""sv"", ""name"": ""Swedish""}]","{""en"": 4}",en,blade,noun,108129,blad,,,en,strand,noun,197780,strand,,,,,,,,,
dar,4,full_language,,dar,false,Dargwa,,,,[],[],"{""hu"": 1, ""ru"": 3}",ru,даргинский,adj,185782,дарг,,,ru,даргинец,noun,225081,дарг,,,hu,gulya,noun,28682,гула,,
din,4,full_language,,din,false,Dinka,,,,[],[],"{""en"": 4}",en,Dinka,noun,369952,Jiɛ̈ɛ̈ŋ,,,en,Nuer,noun,392132,Nuer,,,,,,,,,
dtd,4,full_language,,dtd,false,Ditidaht,,,,[],[],"{""en"": 4}",en,Ditidaht,noun,882379,diitiidʔaaʔtx̣,,,en,diiʔdiitidq,name,1458230,diiʔdiitidq,,,,,,,,,
dtp,4,full_language,,dtp,false,Central Dusun,,,,[],[],"{""en"": 1, ""id"": 3}",en,Kinabalu,name,445530,Kinabalu,,,id,labu,noun,10363,hobuʔ,,,id,Kinabalu,name,18928,Kinabalu,,
"dum,gml",4,multiple_languages,,,false,,,,,[],"[{""input"": ""dum"", ""classification"": ""full_language"", ""canonical"": ""dum"", ""name"": ""Middle Dutch""}, {""input"": ""gml"", ""classification"": ""full_language"", ""canonical"": ""gml"", ""name"": ""Middle Low German""}]","{""en"": 1, ""fr"": 3}",fr,piquer,verb,23753,picken,,,fr,loupe,noun,31526,lobbe,,,fr,gaspiller,verb,38786,wispel,,
"es, pt",4,multiple_languages,,,false,,,,,[],"[{""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}, {""input"": ""pt"", ""classification"": ""full_language"", ""canonical"": ""pt"", ""name"": ""Portuguese""}]","{""eo"": 1, ""fr"": 1, ""it"": 2}",fr,mauvais,adj,3617,malvado,,,it,malvagio,adj,23192,malvado,,,eo,observi,verb,51509,observar,,
fla,4,full_language,,fla,false,Montana Salish,,,,[],[],"{""en"": 4}",en,Missoula,name,351113,nmesuletkw,,,en,Salish,noun,445911,séliš,,,,,,,,,
"fo, is",4,multiple_languages,,,false,,,,,[],"[{""input"": ""fo"", ""classification"": ""full_language"", ""canonical"": ""fo"", ""name"": ""Faroese""}, {""input"": ""is"", ""classification"": ""full_language"", ""canonical"": ""is"", ""name"": ""Icelandic""}]","{""en"": 4}",en,guest,noun,55060,gestur,,,en,folk,noun,103424,fólk,,,,,,,,,
"fo,is,nb,nn,sv",4,multiple_languages,,,false,,,,,[],"[{""input"": ""fo"", ""classification"": ""full_language"", ""canonical"": ""fo"", ""name"": ""Faroese""}, {""input"": ""is"", ""classification"": ""full_language"", ""canonical"": ""is"", ""name"": ""Icelandic""}, {""input"": ""nb"", ""classification"": ""full_language"", ""canonical"": ""nb"", ""name"": ""Norwegian Bokmål""}, {""input"": ""nn"", ""classification"": ""full_language"", ""canonical"": ""nn"", ""name"": ""Norwegian Nynorsk""}, {""input"": ""sv"", ""classification"": ""full_language"", ""canonical"": ""sv"", ""name"": ""Swedish""}]","{""en"": 4}",en,work,noun,1577,verk,,,en,fall,verb,14875,fall,,,en,wool,noun,155909,ull,,
"fo,is,nn,sv",4,multiple_languages,,,false,,,,,[],"[{""input"": ""fo"", ""classification"": ""full_language"", ""canonical"": ""fo"", ""name"": ""Faroese""}, {""input"": ""is"", ""classification"": ""full_language"", ""canonical"": ""is"", ""name"": ""Icelandic""}, {""input"": ""nn"", ""classification"": ""full_language"", ""canonical"": ""nn"", ""name"": ""Norwegian Nynorsk""}, {""input"": ""sv"", ""classification"": ""full_language"", ""canonical"": ""sv"", ""name"": ""Swedish""}]","{""en"": 4}",en,kiss,verb,55046,kyssa,,,en,coal,noun,65105,kol,,,,,,,,,
"fo,is,no,sv",4,multiple_languages,,,false,,,,,[],"[{""input"": ""fo"", ""classification"": ""full_language"", ""canonical"": ""fo"", ""name"": ""Faroese""}, {""input"": ""is"", ""classification"": ""full_language"", ""canonical"": ""is"", ""name"": ""Icelandic""}, {""input"": ""no"", ""classification"": ""full_language"", ""canonical"": ""no"", ""name"": ""Norwegian""}, {""input"": ""sv"", ""classification"": ""full_language"", ""canonical"": ""sv"", ""name"": ""Swedish""}]","{""de"": 4}",de,Rainer,name,9850,Ragnar,,,de,Reiner,name,12644,Ragnar,,,,,,,,,
"fo,nb,nn",4,multiple_languages,,,false,,,,,[],"[{""input"": ""fo"", ""classification"": ""full_language"", ""canonical"": ""fo"", ""name"": ""Faroese""}, {""input"": ""nb"", ""classification"": ""full_language"", ""canonical"": ""nb"", ""name"": ""Norwegian Bokmål""}, {""input"": ""nn"", ""classification"": ""full_language"", ""canonical"": ""nn"", ""name"": ""Norwegian Nynorsk""}]","{""en"": 4}",en,saw,noun,8357,sag,,,en,axe,noun,177494,øks,,,,,,,,,
for,4,full_language,,for,false,Fore,,,,[],[],"{""en"": 2, ""fi"": 1, ""pt"": 1}",en,kuru,noun,438154,kúru,,,en,Kuru disease,noun,439317,kúru,,,pt,kuru,noun,93030,kúru,,
gem,4,family,,gem,false,Germanic,,,,[],[],"{""en"": 1, ""it"": 1, ""la"": 1, ""pl"": 1}",it,mundualdo,noun,617854,mundwalt,,,en,Steen,name,361809,Steen,,,pl,Ada,name,18047,adal,,
"gl, es",4,multiple_languages,,,false,,,,,[],"[{""input"": ""gl"", ""classification"": ""full_language"", ""canonical"": ""gl"", ""name"": ""Galician""}, {""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}]","{""pt"": 4}",pt,campo,noun,1657,campo,,,pt,polegada,noun,39657,pulgada,,,pt,acatar,verb,48037,acatar,,
"gmw-cfr,nds",4,multiple_languages,,,false,,,,,[],"[{""input"": ""gmw-cfr"", ""classification"": ""full_language"", ""canonical"": ""gmw-cfr"", ""name"": ""Central Franconian""}, {""input"": ""nds"", ""classification"": ""full_language"", ""canonical"": ""nds"", ""name"": ""Low German""}]","{""en"": 4}",en,clean,adj,22974,kleen,,,,,,,,,,,,,,,,
gmw-gts,4,full_language,,gmw-gts,false,Gottscheerish,,,,[],[],"{""de"": 1, ""en"": 2, ""nl"": 1}",de,Pobolitze,noun,271095,pobołłitsə,,,en,foot,noun,29248,vúəs,,,nl,boter,noun,12179,púttər,,
gmw-vog,4,full_language,,gmw-vog,false,Volga German,,,,[],[],"{""en"": 4}",en,swab,noun,347124,Schwabber,,,en,ambar,noun,498574,Ambar,,,en,rivel,noun,770169,Rievel,,
"goh,osx",4,multiple_languages,,,false,,,,,[],"[{""input"": ""goh"", ""classification"": ""full_language"", ""canonical"": ""goh"", ""name"": ""Old High German""}, {""input"": ""osx"", ""classification"": ""full_language"", ""canonical"": ""osx"", ""name"": ""Old Saxon""}]","{""en"": 4}",en,fair,adj,21904,fagar,,,,,,,,,,,,,,,,
hai,4,full_language,,hai,false,Haida,,,,[],[],"{""en"": 4}",en,skil,noun,490824,sqil,,,en,xat,noun,557572,ḥa·d,,,en,X̱aat Kíl,name,1461103,X̱aat Kíl,,
he-med,4,etymology_only,external,he-med,false,Medieval Hebrew,he,he,Hebrew,"[""he-med"", ""he""]",[],"{""de"": 1, ""en"": 1, ""it"": 1, ""la"": 1}",de,vermasseln,verb,85617,מַזָּל,,,it,cabala,noun,56538,קבלה,,,en,mater lectionis,noun,645782,אֵם קְרִיאָה,,
he-mis,4,etymology_only,external,he-mis,false,Mishnaic Hebrew,he,he,Hebrew,"[""he-mis"", ""he""]",[],"{""el"": 1, ""la"": 3}",el,μούχλα,noun,15625,מוֹהַל,,,la,colocasia,noun,72351,קולקס,,,la,Aab,name,704518,אָב,,
idb,4,full_language,,idb,false,Indo-Portuguese,,,,[],[],"{""en"": 3, ""id"": 1}",en,jaggery,noun,453962,jágara,,,en,cafreal,noun,1144123,cafreal,(à) cafreal,,en,cafreal,noun,1144123,cafre,,
"is,nb,nn,sv",4,multiple_languages,,,false,,,,,[],"[{""input"": ""is"", ""classification"": ""full_language"", ""canonical"": ""is"", ""name"": ""Icelandic""}, {""input"": ""nb"", ""classification"": ""full_language"", ""canonical"": ""nb"", ""name"": ""Norwegian Bokmål""}, {""input"": ""nn"", ""classification"": ""full_language"", ""canonical"": ""nn"", ""name"": ""Norwegian Nynorsk""}, {""input"": ""sv"", ""classification"": ""full_language"", ""canonical"": ""sv"", ""name"": ""Swedish""}]","{""en"": 4}",en,berry,noun,145576,berg,,,en,-ing,suffix,148940,-ing,,,en,barrow,noun,253207,berg,,
"is,nn",4,multiple_languages,,,false,,,,,[],"[{""input"": ""is"", ""classification"": ""full_language"", ""canonical"": ""is"", ""name"": ""Icelandic""}, {""input"": ""nn"", ""classification"": ""full_language"", ""canonical"": ""nn"", ""name"": ""Norwegian Nynorsk""}]","{""en"": 4}",en,set,verb,3974,setja,,,en,bottom,noun,31469,botn,,,,,,,,,
itk,4,full_language,,itk,false,Judeo-Italian,,,,[],[],"{""it"": 4}",it,schiatta,noun,69842,⁧סְקֵילַאטַה,,,it,badanai,noun,620363,badonai,,,it,Domineddio,intj,623154,דוּמֵידֵית,,
ivb,4,full_language,,ivb,false,Ibatan,,,,[],[],"{""en"": 4}",en,Tao,name,233716,tawo,,,en,Yami,name,422876,di-,,,en,Yami,name,422876,ammyānan,,
ket,4,full_language,,ket,false,Ket,,,,[],[],"{""en"": 4}",en,Ket,noun,392188,кеʼт,,,en,Yug,noun,494938,Юг,,,,,,,,,
kjg,4,full_language,,kjg,false,Khmu,,,,[],[],"{""en"": 3, ""vi"": 1}",en,Khmu,noun,1112110,ກຶມຫມຸ,,,vi,Khơ Mú,noun,32012,ກຶມມຸ,,,,,,,,,
kjq,4,full_language,,kjq,false,Western Keres,,,,[],[],"{""en"": 4}",en,Zuni,adj,412636,sɨ̂‧ni,,,en,Acoma,name,497346,aa'ku,,,,,,,,,
kla,4,full_language,,kla,false,Klamath-Modoc,,,,[],[],"{""en"": 4}",en,Modoc,noun,444900,moatokni,,,en,c'waam,noun,1412625,c'waam,,,en,koptu,noun,1412628,q'apdo,,
kmc,4,full_language,,kmc,false,Southern Kam,,,,[],[],"{""vi"": 4}",vi,ngủ,verb,4935,nghut,,,vi,mừng,adj,10678,mengx,,,,,,,,,
kns,4,full_language,,kns,false,Kensiu,,,,[],[],"{""id"": 2, ""vi"": 2}",id,kelamin,noun,6624,kəlamɪn,,,id,kebas,verb,34083,kabis,,,vi,bông,noun,17425,həpuaŋ,,
kzw,4,full_language,,kzw,false,Kariri,,,,[],[],"{""pt"": 4}",pt,Irecê,name,74959,iretçé,,,pt,bocó,noun,86404,bocó,,,pt,bazé,noun,415995,badzé,,
lhu,4,full_language,,lhu,false,Lahu,,,,[],[],"{""en"": 3, ""vi"": 1}",en,Lahu,noun,554933,Laˇhuˍ,,,vi,La Hủ,noun,26796,Laˇhuˍ,,,,,,,,,
mai,4,full_language,,mai,false,Maithili,,,,[],[],"{""en"": 4}",en,Maithili,noun,551003,मैथिली,,,en,Kakarbhitta,name,1413514,काकड़भिट्टा,,,,,,,,,
mbc,4,full_language,,mbc,false,Macushi,,,,[],[],"{""en"": 4}",en,manatee,noun,361664,manatî,,,en,curare,noun,484351,urari,,,en,maikong,noun,864360,maikang,,
mey,4,full_language,,mey,false,Hassaniya Arabic,,,,[],[],"{""en"": 2, ""fi"": 1, ""sv"": 1}",en,Tuareg,noun,395204,طوارق,,,sv,tuareg,noun,95133,طوارق,,,fi,tuaregi,noun,164042,طوارق,,
mez,4,full_language,,mez,false,Menominee,,,,[],[],"{""en"": 3, ""eo"": 1}",en,Wisconsin,name,82095,wēskōhsek,,,en,Menasha,name,501400,Menāēhsaeh,,,en,Omāēqnomenēweqnaesen,name,1461193,Omāēqnomenēweqnaesen,,
mn-kha,4,etymology_only,external,mn-kha,false,Khalkha Mongolian,mn,mn,Mongolian,"[""mn-kha"", ""mn""]",[],"{""en"": 3, ""hu"": 1}",en,Halh,noun,1432238,Халх,,,hu,író,noun,2297,айраг,,,,,,,,,
mxh,4,full_language,,mxh,false,Mvuba,,,,[],[],"{""en"": 1, ""fi"": 1, ""id"": 1, ""nl"": 1}",en,okapi,noun,498199,okapi,,,nl,okapi,noun,58033,okapi,,,fi,okapi,noun,121453,okapi,,
mye,4,full_language,,mye,false,Myene,,,,[],[],"{""en"": 4}",en,ibogaine,noun,497342,iboga,,,en,iboga,noun,537188,iboga,,,en,bilinga,noun,1036412,mbilinga,,
na,4,full_language,,na,false,Nauruan,,,,[],[],"{""de"": 1, ""en"": 2, ""fi"": 1}",de,Nauru,name,89666,Naoero,,,en,Nauru,name,328769,Naoero,,,en,Naoero,name,969381,Naoero,,
"nb,nn,is",4,multiple_languages,,,false,,,,,[],"[{""input"": ""nb"", ""classification"": ""full_language"", ""canonical"": ""nb"", ""name"": ""Norwegian Bokmål""}, {""input"": ""nn"", ""classification"": ""full_language"", ""canonical"": ""nn"", ""name"": ""Norwegian Nynorsk""}, {""input"": ""is"", ""classification"": ""full_language"", ""canonical"": ""is"", ""name"": ""Icelandic""}]","{""en"": 4}",en,bone,noun,67448,bein,,,,,,,,,,,,,,,,
"nds-de,lb",4,multiple_languages,,,false,,,,,[],"[{""input"": ""nds-de"", ""name"": ""German Low German"", ""parent"": ""nds"", ""root"": ""nds"", ""chain"": [""nds-de"", ""nds""], ""section"": ""Low German"", ""classification"": ""etymology_only"", ""routing_classification"": ""external"", ""canonical"": ""nds-de""}, {""input"": ""lb"", ""classification"": ""full_language"", ""canonical"": ""lb"", ""name"": ""Luxembourgish""}]","{""en"": 4}",en,flesh,noun,106396,Fleesch,,,en,beard,noun,127992,Baart,,,,,,,,,
new,4,full_language,,new,false,Newar,,,,[],[],"{""en"": 4}",en,baji,noun,489591,बजि,,,en,kwati,noun,1398507,क्वाती,,,en,kwati,noun,1398507,क्वा,,
nij,4,full_language,,nij,false,Ngaju,,,,[],[],"{""en"": 1, ""id"": 3}",en,kalasie,noun,865227,kalasi,,,id,tambun,noun,15370,tambun,,,id,sarap,noun,26708,sahep,,
niu,4,full_language,,niu,false,Niuean,,,,[],[],"{""en"": 3, ""id"": 1}",en,Niue,name,426080,Niuē,,,en,Tokelau,name,482566,tokelau,,,en,Papeete,name,487788,kato,,
niv,4,full_language,,niv,false,Nivkh,,,,[],[],"{""en"": 2, ""fi"": 1, ""ru"": 1}",en,Nivkh,noun,779496,нивх,,,ru,аангич,noun,250614,ауӈк,,,fi,nivhi,noun,213500,нивх,,
"nl,en",4,multiple_languages,,,false,,,,,[],"[{""input"": ""nl"", ""classification"": ""full_language"", ""canonical"": ""nl"", ""name"": ""Dutch""}, {""input"": ""en"", ""classification"": ""full_language"", ""canonical"": ""en"", ""name"": ""English""}]","{""de"": 1, ""en"": 2, ""fr"": 1}",fr,pépie,noun,130746,pip,,,de,Zopf,noun,44712,top,,,en,cottage,noun,140125,hut,,
"nl,nds-de",4,multiple_languages,,,false,,,,,[],"[{""input"": ""nl"", ""classification"": ""full_language"", ""canonical"": ""nl"", ""name"": ""Dutch""}, {""input"": ""nds-de"", ""name"": ""German Low German"", ""parent"": ""nds"", ""root"": ""nds"", ""chain"": [""nds-de"", ""nds""], ""section"": ""Low German"", ""classification"": ""etymology_only"", ""routing_classification"": ""external"", ""canonical"": ""nds-de""}]","{""en"": 4}",en,great,adj,1937,groot,,,,,,,,,,,,,,,,
nso,4,full_language,,nso,false,Northern Sotho,,,,[],[],"{""en"": 4}",en,morena,noun,420323,morena,,,en,pula,noun,421617,pula,,,en,moruti,noun,1063524,moruti,,
"oc,es",4,multiple_languages,,,false,,,,,[],"[{""input"": ""oc"", ""classification"": ""full_language"", ""canonical"": ""oc"", ""name"": ""Occitan""}, {""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}]","{""ca"": 2, ""it"": 1, ""pt"": 1}",it,cantare,verb,10368,cantar,,,pt,varanda,noun,19572,baranda,,,ca,tres,num,313,tres,,
